ID,LUCODES_IDENTIFIER,CODE_TYPE,CODE_NAME,ABBREVIATION,DESCRIPTION,SORT_ORDER,R_SEG,CY
1203,9430706,IRWIN_RESOURCE_MAP,0A2ED494-60EE-4173-8DB4-2525FAF52F1A,,Incident Responder Type 1,,,2020
1204,9430707,IRWIN_RESOURCE_MAP,5598F9DA-9628-41D8-BC11-981D42D5320B,,Incident Responder Type 2,,,2020
1205,9430708,IRWIN_RESOURCE_MAP,26D4D4B2-19C6-46BC-97FE-1C172B632F22,,Incident Response Team Leader,,,2020
1206,9430709,IRWIN_RESOURCE_MAP,62DFA3D4-22EF-45AC-B928-16855632E306,,Incident Technology Support Specialist,,,2020
1207,9430710,IRWIN_RESOURCE_MAP,6340CF7A-301B-4A26-B7E7-2C278A7A0120,,Incident Training Specialist,,,2020
1208,9430711,IRWIN_RESOURCE_MAP,F3BAD051-DCB7-45AC-AA6B-DC43350E0FEE,,Incident Webmaster,,,2020
1209,9430712,IRWIN_RESOURCE_MAP,2743478A-2225-486E-91E1-FA1A0BBE1F6C,,"Incident, Demob Unit Leader",,,2020
1210,9430713,IRWIN_RESOURCE_MAP,DE423E05-B0E6-4D67-B6A0-200727451EBF,,InciNet Administrator,,,2020
1211,9430714,IRWIN_RESOURCE_MAP,13972D64-A868-4457-A0E8-955281091EC0,,InciNet Advisor,,,2020
1212,9430715,IRWIN_RESOURCE_MAP,7947551B-C573-400F-9A43-FA3A0AA91EAA,,"InciNet Operator, Expanded",,,2020
1213,9430716,IRWIN_RESOURCE_MAP,48DD076F-CBE8-4983-8996-5F4952221EB0,,InciNet Ordering Manager,,,2020
1214,9430717,IRWIN_RESOURCE_MAP,3A700CFB-C0CE-4CE1-B5CD-BF33076F1EAB,,InciNet Recorder,,,2020
1215,9430718,IRWIN_RESOURCE_MAP,28CA403C-E415-4BF6-8F7E-B707FF5D1ECB,,InciNet Resource Unit Leader,,,2020
1216,9430719,IRWIN_RESOURCE_MAP,A147C456-2092-4024-A55D-5304BB6F1ED1,,InciNet Status/Check-In Recorder,,,2020
1217,9430720,IRWIN_RESOURCE_MAP,DAADF676-AB57-4ED1-AA7B-C4E40DE91EA4,,InciNet Support Dispatcher,,,2020
1218,9430721,IRWIN_RESOURCE_MAP,7EF296BE-F097-49BC-A90E-3A93AC4B1EA6,,"InciNet, Equipment Time Recorder",,,2020
1219,9430722,IRWIN_RESOURCE_MAP,11325F4A-1967-46AF-BF0D-2ED84D7000CE,,Infrared Interpreter,,,2020
1220,9430723,IRWIN_RESOURCE_MAP,C19E3B7B-F5E4-4659-ADB6-ED68E7E300CF,,Infrared Regional Coordinator,,,2020
1221,9430724,IRWIN_RESOURCE_MAP,DEC251B9-BFFB-4BB2-B03E-16B9DB822BEA,,Infrastructure Assessment; Dam Safety Inspector,,,2020
1222,9430725,IRWIN_RESOURCE_MAP,DE0C4499-2D7E-43AC-8DDB-9B7E156D00B8,,Initial Attack Dispatcher,,,2020
1223,9430726,IRWIN_RESOURCE_MAP,DA241CFD-FEDA-42D7-AC40-540DED060FF0,,Intelligence Lead,,,2020
1224,9430727,IRWIN_RESOURCE_MAP,AC229F49-D167-4A95-8014-BC7292970FF1,,Intelligence Support,,,2020
1225,9430728,IRWIN_RESOURCE_MAP,8A9B0566-677E-4394-B9D7-EBADBBD621CD,,Interagency Hotshot Superintendent,,,2020
1226,9430729,IRWIN_RESOURCE_MAP,0160F7BB-B0F1-41CF-8C57-1E7566A400B9,,Interagency Resource Representative,,,2020
1227,9430730,IRWIN_RESOURCE_MAP,A1406533-ACC4-43B7-844D-DE607AC6C877,,Intermediate Faller,,,2020
1228,9430731,IRWIN_RESOURCE_MAP,7BA15E03-CFA5-4D40-966E-4D99B1240FF2,,"Investigator, Criminal",,,2020
1229,9430732,IRWIN_RESOURCE_MAP,B46936AD-F301-4C66-B56B-EFE231580FF3,,"Investigator, Search",,,2020
1230,9430733,IRWIN_RESOURCE_MAP,8D740A67-38DB-41EF-B631-5CB7C7A60FF4,,"Investigator, Tort",,,2020
1231,9430734,IRWIN_RESOURCE_MAP,778201FA-8B23-42FD-99B4-D80C0EAD3267,,Land Surveyor,,,2020
1232,9430735,IRWIN_RESOURCE_MAP,4E355D2F-5A7A-4905-A244-F21D033231F1,,Landscape Architect,,,2020
1233,9430736,IRWIN_RESOURCE_MAP,8D758323-E243-478B-948D-161296FB1EAD,,Law Enforcement Dispatcher,,,2020
1234,9430737,IRWIN_RESOURCE_MAP,FA776911-AA98-4BD5-9775-E231BE9FC71F,,Law Enforcement Liaison,,,2020
1235,9430738,IRWIN_RESOURCE_MAP,C03C8163-B1B0-42B5-9D25-A6422C712BED,,Law Enforcement Officer Level 1,,,2020
1236,9430739,IRWIN_RESOURCE_MAP,E1496DFC-A86F-491F-8AF3-41AD30EB2BEE,,Law Enforcement Officer Level 2,,,2020
1237,9430740,IRWIN_RESOURCE_MAP,B999581C-5880-439A-AE92-3032455831F2,,Law Enforcement Team Leader,,,2020
1238,9430741,IRWIN_RESOURCE_MAP,0022C9DA-0D7A-45BA-8E7A-579581E600D1,,Law Enfrmt Investigation Specialist,,,2020
1239,9430742,IRWIN_RESOURCE_MAP,CA4189A2-B03C-4EC4-B8CD-3050B6C9B062,,Leadplane Pilot,,,2020
1240,9430743,IRWIN_RESOURCE_MAP,BF6466C9-D484-43DB-841A-51E6065500D3,,Liaison Officer,,,2020
1241,9430744,IRWIN_RESOURCE_MAP,89B42ECD-5BDC-488A-9807-414EC5742F2B,,Librarian,,,2020
1242,9430745,IRWIN_RESOURCE_MAP,6D7E18D1-FB92-425B-A3DD-58E3ED9A00D2,,Loadmaster,,,2020
1243,9430746,IRWIN_RESOURCE_MAP,7FA5A9E5-D30A-47B5-801E-A43E29C31EA2,,Local Government Agency Representative,,,2020
1244,9430747,IRWIN_RESOURCE_MAP,06D49359-0AC0-432B-A9F2-281A4F9300D4,,Logistics Section Chief Type 1,,,2020
1245,9430748,IRWIN_RESOURCE_MAP,88141EBC-FCA8-45F7-886F-88B622A000D5,,Logistics Section Chief Type 2,,,2020
1246,9430749,IRWIN_RESOURCE_MAP,5B6A6ACB-08F3-4C76-86E5-1FC3E4342BEF,,Logistics Section Chief Type 3,,,2020
1247,9430750,IRWIN_RESOURCE_MAP,4AE26043-0898-492A-9E67-0B430E6200D7,,Long Term Fire Analyst,,,2020
1248,9430751,IRWIN_RESOURCE_MAP,080265A2-8B6B-4752-88AD-7719F93400DC,,MAC Group Coordinator,,,2020
1249,9430752,IRWIN_RESOURCE_MAP,65C2A3CE-3808-4A99-9E77-9A49D1FF00DD,,MAC Group Information Officer,,,2020
1250,9430753,IRWIN_RESOURCE_MAP,B539D92B-8E38-4C5F-8C7F-06C4C99C0FF6,,MAFFS Airtanker Base Manager,,,2020
1251,9430754,IRWIN_RESOURCE_MAP,BBB95E81-FF6A-437E-A7EB-3E08B96D0FF8,,MAFFS Airtanker Base Specialist,,,2020
1252,9430755,IRWIN_RESOURCE_MAP,AAEFE93F-4019-4BE2-80A9-3899E9EC31DF,,MAFFS Assistant Liaison Officer,,,2020
1253,9430756,IRWIN_RESOURCE_MAP,2325F875-01B0-4E4F-8835-57063EFC00D8,,MAFFS Clerk,,,2020
1254,9430757,IRWIN_RESOURCE_MAP,7483D0C7-D8E1-4739-B62E-8784EC1100D9,,MAFFS Liaison Officer,,,2020
1255,9430758,IRWIN_RESOURCE_MAP,5F844B86-A81C-4782-955C-A0B335712C0C,,Medical Communications Coordinator,,,2020
1256,9430759,IRWIN_RESOURCE_MAP,97AFA24D-BE22-42F7-AF1E-74BEE0BC2C0D,,Medical Division/Group Supervisor,,,2020
1257,9430760,IRWIN_RESOURCE_MAP,DF08DBCD-5F2E-4878-ADC5-2BD726391F60,,Medical Emergency Response Team,,,2020
1258,9430761,IRWIN_RESOURCE_MAP,7FFE5DF3-6E04-449E-B304-CADFCEBD00DE,,Medical Unit Leader,,,2020
1259,9430762,IRWIN_RESOURCE_MAP,E5B51A75-E457-4575-AD75-FA0D44B600DB,,Military Crew Liaison Advisor,,,2020
1260,9430763,IRWIN_RESOURCE_MAP,14AC3993-D348-4581-93CC-DABF447227C0,,Military Helicopter Coordinator,,,2020
1261,9430764,IRWIN_RESOURCE_MAP,270AD049-8917-41ED-BC39-0E58913A2C0E,,Minor Treatment Manager,,,2020
1262,9430765,IRWIN_RESOURCE_MAP,884D85CD-2C85-4678-8E23-A190537900E2,,Mixmaster,,,2020
1263,9430766,IRWIN_RESOURCE_MAP,8B3B76AE-39F1-4E39-9D2E-CAFA7EED1EAE,,Mobile Command Center Technical Specialist,,,2020
1264,9430767,IRWIN_RESOURCE_MAP,59D197C6-488C-4A61-B1B9-3BCB9E0D1EAC,,Mobile Kitchen Unit Manager,,,2020
1265,9430768,IRWIN_RESOURCE_MAP,0EEC536E-2F11-4C07-AC51-3D6C12052C10,,Morgue Manager,,,2020
1266,9430769,IRWIN_RESOURCE_MAP,EF685CC3-83BE-43F1-ADC8-41824EA11EAF,,Motel Unit Leader,,,2020
1267,9430770,IRWIN_RESOURCE_MAP,026A84DA-1201-47AB-B20D-65F050953208,,Mountain Rescue Technician,,,2020
1268,9430771,IRWIN_RESOURCE_MAP,713D41BC-150E-47CF-9BE4-F8746DAA31F9,,Oceanographer,,,2020
1269,9430772,IRWIN_RESOURCE_MAP,261E555D-396D-455C-9298-087AA34900E3,,Operations Branch Director,,,2020
1270,9430773,IRWIN_RESOURCE_MAP,572299E6-8C92-4CD0-BF80-A923121400E6,,Operations Section Chief Type 1,,,2020
1271,9430774,IRWIN_RESOURCE_MAP,CA45A0C4-9EC7-4B1C-9032-8D5808D600E7,,Operations Section Chief Type 2,,,2020
1272,9430775,IRWIN_RESOURCE_MAP,8EEC786F-65BB-4EE2-8335-2862369B31F3,,Operations Section Chief Type 3,,,2020
1273,9430776,IRWIN_RESOURCE_MAP,EA92B103-FC36-40D5-B942-12CD9CE531F3,,"Operations Section Chief Type 3, Wildland Fire",,,2020
1274,9430777,IRWIN_RESOURCE_MAP,8D0B992E-84E6-42FC-99B8-97FDA85800E4,,Ordering Manager,,,2020
1275,9430778,IRWIN_RESOURCE_MAP,AC884E35-0E80-42B2-87D5-C14629E300EC,,Packer,,,2020
1276,9430779,IRWIN_RESOURCE_MAP,D7A6A855-B36B-40C0-8ACA-DB71EA7F0FFF,,Para Archaeologist,,,2020
1277,9430780,IRWIN_RESOURCE_MAP,3A863274-B4BD-47A5-8FFD-10486A8800EE,,Paracargo Specialist,,,2020
1278,9430781,IRWIN_RESOURCE_MAP,3C42B164-E62E-4E49-B983-312963990082,,Paramedic,,,2020
1279,9430782,IRWIN_RESOURCE_MAP,901A0733-D5CA-45F4-B64A-2E1D2CC431DE,,"Paramedic, Fireline",,,2020
1280,9430783,IRWIN_RESOURCE_MAP,8B1019FD-5B00-4CA7-964E-538A04E21001,,Parking Tender,,,2020
1281,9430784,IRWIN_RESOURCE_MAP,95F596E9-961F-49A4-AE3D-485A2AF42C12,,Patient Transportation Group Supervisor,,,2020
1282,9430785,IRWIN_RESOURCE_MAP,0E3C2BBC-EB3C-4F42-B264-902446CC1EB1,,Payment Process Technical Specialist,,,2020
1283,9430786,IRWIN_RESOURCE_MAP,3A3A3C4E-2691-4A4D-8DD6-A8C8122200F7,,Personnel Time Recorder,,,2020
1284,9430787,IRWIN_RESOURCE_MAP,39E46432-C09D-49EB-A931-ECEC48F41EC6,,"Personnel Time Recorder, InciNet",,,2020
1285,9430788,IRWIN_RESOURCE_MAP,DCD2E483-26B7-4902-8663-8DF320CA009D,,Photographer,,,2020
1286,9430789,IRWIN_RESOURCE_MAP,048F92A2-F2C6-44B2-8349-7DE41C7631FA,,Physical Scientist,,,2020
1287,9430790,IRWIN_RESOURCE_MAP,8B976B8D-DAAB-4D4D-BB74-FC02262200F6,,Pilot Inspector,,,2020
1288,9430791,IRWIN_RESOURCE_MAP,62244BA3-899F-455C-A7F9-7E1B7A8A00F4,,Planning Section Chief Type 1,,,2020
1289,9430792,IRWIN_RESOURCE_MAP,4ECB3B91-2378-4AED-92F5-D2634A1200F5,,Planning Section Chief Type 2,,,2020
1290,9430793,IRWIN_RESOURCE_MAP,811C564A-FC46-40D7-823E-917654C42BF1,,Planning Section Chief Type 3,,,2020
1291,9430794,IRWIN_RESOURCE_MAP,06116719-05B5-49DF-A39F-0303C49C00F0,,Plastic Sphere Dispenser Operator,,,2020
1292,9430795,IRWIN_RESOURCE_MAP,45E8C07E-FC57-4C0F-B601-B4FFBA6B0100,,Prescribed Fire Burn Boss Type 1,,,2020
1293,9430796,IRWIN_RESOURCE_MAP,AB3C1A84-EF40-451D-9CF1-D14850830101,,Prescribed Fire Burn Boss Type 2,,,2020
1294,9430797,IRWIN_RESOURCE_MAP,4C23C693-2CBB-4E1B-9E23-DCD9C2F110DC,,Prescribed Fire Burn Boss Type 3,,,2020
1295,9430798,IRWIN_RESOURCE_MAP,68F681B8-F1D9-407F-9D67-FDF160DC10DD,,Prescribed Fire Crew Member,,,2020
1296,9430799,IRWIN_RESOURCE_MAP,9636A801-FD11-424E-81FB-6977E5E80104,,Prescribed Fire Manager Type 1,,,2020
1297,9430800,IRWIN_RESOURCE_MAP,B4A3CDAD-BBAF-40EF-8543-A84AEAA30105,,Prescribed Fire Manager Type 2,,,2020
1298,9430801,IRWIN_RESOURCE_MAP,FA2488BD-3A11-411F-A97B-5AB62F112F2C,,Preventative Search and Rescue Technician,,,2020
1299,9430802,IRWIN_RESOURCE_MAP,D37E4955-F86D-4402-B62A-60F3673700F2,,Prevention Technician,,,2020
1300,9430803,IRWIN_RESOURCE_MAP,C4C5EBE5-ABD8-41CB-8095-F34345D91003,,Procurement Specialist,,,2020
1301,9430804,IRWIN_RESOURCE_MAP,400DDE4A-ADC0-4FC4-8CF4-54BC3E2500F3,,Procurement Unit Leader,,,2020
1302,9430805,IRWIN_RESOURCE_MAP,83AE2010-18D4-4BA6-8D5F-F6ACEF965797,,Project Worksheet Specialist,,,2020
1303,9430806,IRWIN_RESOURCE_MAP,B9D25E94-BABD-4CF1-86D9-4C58F255DD6F,,Public Assistance Coordinator,,,2020
1304,9430807,IRWIN_RESOURCE_MAP,083F58C5-2C2F-4079-B15F-21CD98B9309E,,Public Health Veterinarian,,,2020
1305,9430808,IRWIN_RESOURCE_MAP,2ABE9298-A72A-4568-8D34-A3E0E83700CB,,Public Information Officer,,,2020
1306,9430809,IRWIN_RESOURCE_MAP,86F59EB8-A3FF-4490-9129-CE66F45600C9,,Public Information Officer Type 1,,,2020
1307,9430810,IRWIN_RESOURCE_MAP,257BEF58-42E1-4415-BBC2-ED0838E900CA,,Public Information Officer Type 2,,,2020
1308,9430811,IRWIN_RESOURCE_MAP,301EFAAE-6406-46FC-9C69-653E319131F6,,Public Information Officer Type 3,,,2020
1309,9430812,IRWIN_RESOURCE_MAP,684764C2-AB9B-41C7-A6A7-C753B46E1EB8,,Public Safety Communications Technician,,,2020
1310,9430813,IRWIN_RESOURCE_MAP,E2FC0953-470C-4F25-8482-069C054B2BF2,,Public Safety Dispatcher,,,2020
1311,9430814,IRWIN_RESOURCE_MAP,B8EFBC8A-C626-4850-A989-66193E0B00F8,,Pump Operator,,,2020
1312,9430815,IRWIN_RESOURCE_MAP,E30A3A36-CB55-4748-B33C-C1A0AF3A00EB,,"Purchasing Agent, Fifty Thousand",,,2020
1313,9430816,IRWIN_RESOURCE_MAP,0D193DBC-D987-4775-BCD1-BB97B4B400E9,,"Purchasing Agent, Ten Thousand",,,2020
1314,9430817,IRWIN_RESOURCE_MAP,A610CCC1-F002-47F5-8167-65C432D800EA,,"Purchasing Agent, Twenty-Five Thousand",,,2020
1315,9430818,IRWIN_RESOURCE_MAP,8E9C289F-007D-45C2-BC3A-FC98EE761EC7,,Purchasing Technical Specialist Cal-Card,,,2020
1316,9430819,IRWIN_RESOURCE_MAP,F71654A5-84F2-45CA-8497-B812AF1B00F9,,Radio Operator,,,2020
1317,9430820,IRWIN_RESOURCE_MAP,F6A3037D-AE69-4E0A-89F1-BBB4FBB100FA,,Ramp Manager,,,2020
1318,9430821,IRWIN_RESOURCE_MAP,8496E8A3-E857-4923-B4B7-333617CE00FD,,Receiving/Distribution Manager,,,2020
1319,9430822,IRWIN_RESOURCE_MAP,B544A11D-B709-4536-9B22-4FC16BEB2C13,,Recycling Technical Specialist,,,2020
1320,9430823,IRWIN_RESOURCE_MAP,EE321C5E-403F-458C-A765-1E8468721006,,Regional MAC Group Representative,,,2020
1321,9430824,IRWIN_RESOURCE_MAP,977A7C38-C1D5-45EB-867B-5BE91C201007,,Rehabilitation Specialist,,,2020
1322,9430825,IRWIN_RESOURCE_MAP,2CBE0712-0020-40B9-A04D-23A9362C00FC,,Remote Automated Weather Station Technician,,,2020
1323,9430826,IRWIN_RESOURCE_MAP,2CA6EC50-3594-4138-89B4-4B9459363211,,Rescue Group Supervisor,,,2020
1324,9430827,IRWIN_RESOURCE_MAP,034C1063-7ADF-4AB9-A60D-F5A19A481EC9,,Rescue Systems 1,,,2020
1325,9430828,IRWIN_RESOURCE_MAP,359BA5AD-01BC-4B8D-8882-ED9B04711ECA,,Rescue Systems 2,,,2020
1326,9430829,IRWIN_RESOURCE_MAP,54CF08BB-8D4D-4DBC-B351-B5D0E18C0EC8,,Resource Advisor,,,2020
1327,9430830,IRWIN_RESOURCE_MAP,CEFDBFE6-240A-4B00-8EB0-7A4BF4D1D737,,Resource Advisor Coordinator,,,2020
1328,9430831,IRWIN_RESOURCE_MAP,657FFF9F-A4FD-4392-9634-BE7484B7B316,,"Resource Advisor, Fireline",,,2020
1329,9430832,IRWIN_RESOURCE_MAP,309E949C-9320-4153-87D7-D9D0D41500FF,,Resource Unit Leader,,,2020
1330,9430833,IRWIN_RESOURCE_MAP,35D2EF88-34A0-4ACF-8C2D-83A6D02827E8,,Retardant Crewmember,,,2020
1331,9430834,IRWIN_RESOURCE_MAP,478392C0-5700-428B-894E-43E28C2E1ECC,,Retrograde Team Leader,,,2020
1332,9430835,IRWIN_RESOURCE_MAP,34E4141E-953E-4552-86CE-1DE1A46D1ECD,,Retrograde Team Member,,,2020
1333,9430836,IRWIN_RESOURCE_MAP,5E2DA0C3-3DCA-4423-AB94-50FBDD8F2BF3,,Safety Officer Occupational Health,,,2020
1334,9430837,IRWIN_RESOURCE_MAP,3DCC9231-1A99-4EE4-A47A-09E19E90010F,,Safety Officer Type 1,,,2020
1335,9430838,IRWIN_RESOURCE_MAP,8CAA10E3-C398-4FA9-8BBC-F532A9FA0110,,Safety Officer Type 2,,,2020
1336,9430839,IRWIN_RESOURCE_MAP,4EDB12D2-B97F-489A-AAAB-FD7AC7B59BF4,,Safety Officer Type 3,,,2020
1337,9430840,IRWIN_RESOURCE_MAP,7F137EAC-99B7-4E63-88A0-2EA8DC490111,,"Safety Officer, Line",,,2020
1338,9430841,IRWIN_RESOURCE_MAP,5D5C2B77-4601-4373-BBD2-FD03483431FC,,SAIT Chief Investigator,,,2020
1339,9430842,IRWIN_RESOURCE_MAP,9A6529C2-6093-46E8-8BDC-70B82D1331FE,,SAIT Safety Manager,,,2020
1340,9430843,IRWIN_RESOURCE_MAP,2F873204-3CCD-42A3-86B1-45C5FD8A31FD,,SAIT Team Leader,,,2020
1341,9430844,IRWIN_RESOURCE_MAP,CF06502F-8408-4E65-9A3C-AFFF0CBB29D8,,Sart Agency Administrator,,,2020
1342,9430845,IRWIN_RESOURCE_MAP,2F1D3C8E-D6E3-4505-87E3-6911EF292779,,Sart Documentation Specialist,,,2020
1343,9430846,IRWIN_RESOURCE_MAP,C3426843-E597-4A7F-9BBB-E853328129E6,,Sart Fire Behavior Specialist,,,2020
1344,9430847,IRWIN_RESOURCE_MAP,403F3EAE-5527-44EC-8426-B45A05A22806,,Sart Labor Relations Representative,,,2020
1345,9430848,IRWIN_RESOURCE_MAP,2A81F06B-959F-4753-982B-CD6054A42776,,Sart Lead Investigator,,,2020
1346,9430849,IRWIN_RESOURCE_MAP,B40EB63A-DEC9-441D-867C-B0CE796C2777,,Sart Safety Program Representative,,,2020
1347,9430850,IRWIN_RESOURCE_MAP,179EF781-504F-4563-9EBD-5094C13029DA,,Sart Team Leader,,,2020
1348,9430851,IRWIN_RESOURCE_MAP,D076E671-CF19-4F9B-A9D7-B9C0CE4829D9,,Sart Technical Specialist,,,2020
1349,9430852,IRWIN_RESOURCE_MAP,61769E9B-C14F-42FC-BE40-AC8E6D9929E1,,Sart Technical Specialist Aviation,,,2020
1350,9430853,IRWIN_RESOURCE_MAP,0872CA33-2C99-461E-904F-BE3B469229EB,,Sart Technical Specialist Camps,,,2020
1351,9430854,IRWIN_RESOURCE_MAP,C8D9885E-A2A7-4755-8E67-018612C929E2,,Sart Technical Specialist Faller,,,2020
1352,9430855,IRWIN_RESOURCE_MAP,B7B53634-C25C-401D-BA39-6FEB489C29E3,,Sart Technical Specialist GIS,,,2020
1353,9430856,IRWIN_RESOURCE_MAP,24846E27-0588-4C4F-8D46-1B26EB7229E4,,Sart Technical Specialist Investigator,,,2020
1354,9430857,IRWIN_RESOURCE_MAP,3441B272-8976-47A3-A2B6-4E42524229ED,,Sart Technical Specialist Logistics,,,2020
1355,9430858,IRWIN_RESOURCE_MAP,2A0EA659-5277-4BE0-9EB7-B19CDE7329EE,,Sart Technical Specialist Media,,,2020
1356,9430859,IRWIN_RESOURCE_MAP,E6958D37-9C00-4E09-AACC-84116FBD29E5,,Sart Technical Specialist Mobile Equipment,,,2020
1357,9430860,IRWIN_RESOURCE_MAP,1C73F928-2CB7-4A90-87F8-02C0584B2778,,Sart Training Program Representative,,,2020
1358,9430861,IRWIN_RESOURCE_MAP,61740AAB-01E4-4053-8853-F83624832A45,,Sart Transcriber,,,2020
1359,9430862,IRWIN_RESOURCE_MAP,1D51F590-296D-4B17-906C-A4AA42323206,,Search and Rescue Geographic Information Analyst,,,2020
1360,9430863,IRWIN_RESOURCE_MAP,41A1CFD0-663E-4200-AAC0-BF055BC82C21,,Search and Rescue Squad Leader,,,2020
1361,9430864,IRWIN_RESOURCE_MAP,4BC9C8AD-E433-4374-A08C-5FA940B7320D,,Search and Rescue Team Leader,,,2020
1362,9430865,IRWIN_RESOURCE_MAP,30A84E46-5917-4B92-9EDC-974E8F87320F,,Search and Rescue Technician,,,2020
1363,9430866,IRWIN_RESOURCE_MAP,A28BB961-0812-4A83-AA83-93B728B02C23,,Search and Rescue Technician Type 3,,,2020
1364,9430867,IRWIN_RESOURCE_MAP,5E3A05AF-91E8-4EF3-BBDD-7C129BCC2C24,,Search and Rescue Technician Type 4,,,2020
1365,9430868,IRWIN_RESOURCE_MAP,6BC3FF93-8BC3-4808-9371-F7E993321009,,Search Team Member,,,2020
1366,9430869,IRWIN_RESOURCE_MAP,A62B178D-FAC9-4260-A658-F4569DCF1D4C,,Security Guard,,,2020
1367,9430870,IRWIN_RESOURCE_MAP,8E8CAB54-DAEC-4408-9112-F42770C71D4C,,Security Guard,,,2020
1368,9430871,IRWIN_RESOURCE_MAP,BA0F36C4-95B8-4F9E-9B5D-7A36CBE3010B,,Security Manager,,,2020
1369,9430872,IRWIN_RESOURCE_MAP,93A6E085-31E0-4AEC-ACC0-2D83B41A0109,,Security Specialist Level 1,,,2020
1370,9430873,IRWIN_RESOURCE_MAP,064E2658-F004-4FBD-9D82-85B2EBF9010A,,Security Specialist Level 2,,,2020
1371,9430874,IRWIN_RESOURCE_MAP,53F5FEF3-4B58-4FC4-8290-23F0A7EDAD69,,Senior Interagency Liaison,,,2020
1372,9430875,IRWIN_RESOURCE_MAP,C9073D47-4BC0-41E8-821B-E8177C9E276D,,Serious Accident Review Team,,,2020
1373,9430876,IRWIN_RESOURCE_MAP,406E1C40-BD48-45CE-9539-62CC3663011B,,Service Branch Director,,,2020
1374,9430877,IRWIN_RESOURCE_MAP,F4200894-3843-4E44-974A-B8990C27C556,,Short Hauler Spotter,,,2020
1375,9430878,IRWIN_RESOURCE_MAP,48F4F570-EE41-43A1-A51B-6E371E50D5B6,,Short-Hauler,,,2020
1376,9430879,IRWIN_RESOURCE_MAP,41428979-5EB0-4990-A4B4-5798B73C0108,,Single Engine Air Tanker Manager,,,2020
1377,9430880,IRWIN_RESOURCE_MAP,FE394A70-37A5-4C4A-9707-F84E13D5010C,,Situation Unit Leader,,,2020
1378,9430881,IRWIN_RESOURCE_MAP,1E734CBB-5901-4FBA-B396-DA01D36E010D,,Small Engine Mechanic,,,2020
1379,9430882,IRWIN_RESOURCE_MAP,525F0208-68FB-4AA6-87FD-DFD76F72010E,,Smokejumper,,,2020
1380,9430883,IRWIN_RESOURCE_MAP,30DBC6DB-1607-4D99-9080-C892990E3254,,Smokejumper Spotter,,,2020
1381,9430884,IRWIN_RESOURCE_MAP,9AD0D65D-5286-4B4A-A98C-E30469331F71,,"Special Staffing, Aircraft",,,2020
1382,9430885,IRWIN_RESOURCE_MAP,A16DFFF3-066A-4AEE-8021-37B770291F61,,"Special Staffing, Bc Staffing",,,2020
1383,9430886,IRWIN_RESOURCE_TYPE,Long Term Fire Analyst,,Long Term Fire Analyst,,,2020
1384,9430887,IRWIN_RESOURCE_TYPE,MAC Group Coordinator,,MAC Group Coordinator,,,2020
1385,9430888,IRWIN_RESOURCE_TYPE,MAC Group Information Officer,,MAC Group Information Officer,,,2020
1386,9430889,IRWIN_RESOURCE_TYPE,MAFFS Airtanker Base Manager,,MAFFS Airtanker Base Manager,,,2020
1387,9430890,IRWIN_RESOURCE_TYPE,MAFFS Airtanker Base Specialist,,MAFFS Airtanker Base Specialist,,,2020
1388,9430891,IRWIN_RESOURCE_TYPE,MAFFS Assistant Liaison Officer,,MAFFS Assistant Liaison Officer,,,2020
1389,9430892,IRWIN_RESOURCE_TYPE,MAFFS Clerk,,MAFFS Clerk,,,2020
1390,9430893,IRWIN_RESOURCE_TYPE,MAFFS Liaison Officer,,MAFFS Liaison Officer,,,2020
1391,9430894,IRWIN_RESOURCE_TYPE,Medical Communications Coordinator,,Medical Communications Coordinator,,,2020
1392,9430895,IRWIN_RESOURCE_TYPE,Medical Division/Group Supervisor,,Medical Division/Group Supervisor,,,2020
1393,9430896,IRWIN_RESOURCE_TYPE,Medical Emergency Response Team,,Medical Emergency Response Team,,,2020
1394,9430897,IRWIN_RESOURCE_TYPE,Medical Unit Leader,,Medical Unit Leader,,,2020
1395,9430898,IRWIN_RESOURCE_TYPE,Military Crew Liaison Advisor,,Military Crew Liaison Advisor,,,2020
1396,9430899,IRWIN_RESOURCE_TYPE,Military Helicopter Coordinator,,Military Helicopter Coordinator,,,2020
1397,9430900,IRWIN_RESOURCE_TYPE,Minor Treatment Manager,,Minor Treatment Manager,,,2020
1398,9430901,IRWIN_RESOURCE_TYPE,Mixmaster,,Mixmaster,,,2020
1399,9430902,IRWIN_RESOURCE_TYPE,Mobile Command Center Technical Specialist,,Mobile Command Center Technical Specialist,,,2020
1400,9430903,IRWIN_RESOURCE_TYPE,Mobile Kitchen Unit Manager,,Mobile Kitchen Unit Manager,,,2020
1401,9430904,IRWIN_RESOURCE_TYPE,Morgue Manager,,Morgue Manager,,,2020
1402,9430905,IRWIN_RESOURCE_TYPE,Motel Unit Leader,,Motel Unit Leader,,,2020
1403,9430906,IRWIN_RESOURCE_TYPE,Mountain Rescue Technician,,Mountain Rescue Technician,,,2020
1404,9430907,IRWIN_RESOURCE_TYPE,Oceanographer,,Oceanographer,,,2020
1405,9430908,IRWIN_RESOURCE_TYPE,Operations Branch Director,,Operations Branch Director,,,2020
1406,9430909,IRWIN_RESOURCE_TYPE,Operations Section Chief Type 1,,Operations Section Chief Type 1,,,2020
1407,9430910,IRWIN_RESOURCE_TYPE,Operations Section Chief Type 2,,Operations Section Chief Type 2,,,2020
